#ReleaseY	RecaptureY	Yearclass	Nscan	R	r	Type
2015	2016	1998	0	24.25	0	2
2015	2016	1997	0	91.42857143	0.107142857	2
2015	2017	2013	30698.33818	464.2320985	1.337244948	2
2015	2017	2012	54674.06318	829.4847969	3.445753788	2
2015	2017	2011	107733.3195	2955.462859	14.01645946	2
2015	2017	2010	92132.45101	5274.427225	24.14151647	2
2015	2017	2009	60064.37454	5271.507515	22.60914816	2
2015	2017	2008	50879.49277	8469.179012	35.42216901	2
2015	2017	2007	39882.41893	5619.879147	22.58159536	2
2015	2017	2006	23891.12435	6499.588011	24.94457622	2
2015	2017	2005	12815.99635	5148.148672	18.5916055	2
2015	2017	2004	3140.394445	1513.284879	4.611946533	2
2015	2017	2003	1811.443666	1072.7915	2.821794069	2
2015	2017	2002	276.2971895	293.8063492	0.646825397	2
2015	2017	2001	0	217.4730159	0.146825397	2
2015	2017	2000	237.646924	135.8063492	0.396825397	2
2015	2017	1999	0	24.25	0	2
2015	2017	1998	0	24.25	0	2
2015	2017	1997	0	91.42857143	0.285714286	2
2015	2018	2013	39999.93307	464.2320985	0.905754344	2
2015	2018	2012	47852.94105	829.4847969	1.164794565	2
2015	2018	2011	111048.6918	2955.462859	5.224919853	2
2015	2018	2010	102562.5571	5274.427225	10.29401243	2
2015	2018	2009	43021.16706	5271.507515	9.855577384	2
2015	2018	2008	38380.89575	8469.179012	15.60360972	2
2015	2018	2007	31248.11079	5619.879147	10.63195936	2
2015	2018	2006	17129.78936	6499.588011	10.68710715	2
2015	2018	2005	5282.399161	5148.148672	8.887904285	2
2015	2018	2004	2598.943843	1513.284879	1.949665831	2
2015	2018	2003	207.7394773	1072.7915	1.735171261	2
2015	2018	2002	207.7394773	293.8063492	0.563492063	2
2015	2018	2001	0	217.4730159	0.313492063	2
2015	2018	2000	0	135.8063492	0.146825397	2
2015	2018	1999	0	24.25	0	2
2015	2018	1998	0	24.25	0	2
2015	2018	1997	0	91.42857143	0.035714286	2
2016	2017	2014	58769.58206	804.3952941	3.026535948	2
2016	2017	2013	30698.33818	1874.249281	14.92797386	2
2016	2017	2012	54674.06318	1484.30708	10.15447185	2
2016	2017	2011	107733.3195	5069.974814	34.40173875	2
2016	2017	2010	92132.45101	6436.209313	44.92495771	2
2016	2017	2009	60064.37454	3201.532604	25.9506212	2
2016	2017	2008	50879.49277	5699.346544	44.49833464	2
2016	2017	2007	39882.41893	5454.068668	43.33751312	2
2016	2017	2006	23891.12435	4965.221501	37.80760694	2
2016	2017	2005	12815.99635	5667.157571	41.00442627	2
2016	2017	2004	3140.394445	1602.223334	10.53487966	2
2016	2017	2003	1811.443666	973.7251309	5.393595517	2
2016	2017	2002	276.2971895	489.3797755	3.010071797	2
2016	2017	2001	0	195.1090909	0.927272727	2
2016	2017	2000	237.646924	24.1	0.1	2
2016	2017	1997	0	15	0	2
2016	2018	2014	96954.08608	804.3952941	3.523529412	2
2016	2018	2013	39999.93307	1874.249281	6.279520697	2
2016	2018	2012	47852.94105	1484.30708	4.81740811	2
2016	2018	2011	111048.6918	5069.974814	17.86955683	2
2016	2018	2010	102562.5571	6436.209313	24.10982219	2
2016	2018	2009	43021.16706	3201.532604	11.80524521	2
2016	2018	2008	38380.89575	5699.346544	20.63492475	2
2016	2018	2007	31248.11079	5454.068668	18.39307081	2
2016	2018	2006	17129.78936	4965.221501	16.6444686	2
2016	2018	2005	5282.399161	5667.157571	17.47696262	2
2016	2018	2004	2598.943843	1602.223334	4.49955169	2
2016	2018	2003	207.7394773	973.7251309	2.358773216	2
2016	2018	2002	207.7394773	489.3797755	1.315953753	2
2016	2018	2001	0	195.1090909	0.221212121	2
2016	2018	2000	0	24.1	0.05	2
2016	2018	1997	0	15	0	2
2017	2018	2015	8006.786895	154.6666667	1	2
2017	2018	2014	96954.08608	3642.020602	17.35453268	2
2017	2018	2013	39999.93307	8057.822551	40.56248193	2
2017	2018	2012	47852.94105	2627.753219	14.86145779	2
2017	2018	2011	111048.6918	8210.039727	47.2839654	2
2017	2018	2010	102562.5571	9859.0982	59.08604502	2
2017	2018	2009	43021.16706	4145.816713	23.76071368	2
2017	2018	2008	38380.89575	7258.691732	38.83226474	2
2017	2018	2007	31248.11079	3585.243617	18.64491515	2
2017	2018	2006	17129.78936	5351.21702	26.99710691	2
2017	2018	2005	5282.399161	1485.35206	7.263807021	2
2017	2018	2004	2598.943843	1022.022134	4.377840083	2
2017	2018	2003	207.7394773	227.802845	0.600758653	2
2017	2018	2002	207.7394773	60.89473684	0.105263158	2
2017	2018	2001	0	278.0554765	0.214793741	2
2017	2018	2000	0	40	0	2
2017	2018	1999	0	66.5027027	0.054054054	2
